35762,"[['START', '1', '+', '\\sum', '{', 'i', '\\in', '\\mathcal', '{', 'I', '}', '}', '\\mathcal', '{', 'L', '}', 'i', '(', 'w', 'z', ')'], ['START', '1', '+', '\\sum', '{', 'i', '\\in', '\\mathcal', '{', 'I', '}', '}', '\\frac', '{', '\\mathcal', '{', 'L', '}', 'i', '+', '(', 'w', 'z', ')', '}', '{', '1', '+', '\\mathcal', '{', 'L', '}', 'i', '+', '(', 'w', 'z', ')', '}', '\\mathcal', '{', 'L', '}', '(', 'w', 'z', ')']]"
35763,"[['START', '\\frac', '{', '{', '\\sum', '\\limits', '{', '\\alpha', 'k', '\\ne', '0', '\\alpha', '{', 'j', '\\ne', 'k', '}', '=', '0', '}', '{', '\\left', '{', 'y', '{', '\\vec', '\\alpha', '}', '}', '\\right', '2', '}', '}', '}', '{', '{', '\\mathbf', '{', 'V', 'a', 'r', '}', '(', 'y', ')', '}', '}', 'T', 'k'], ['START', '\\frac', '{', '{', '\\sum', '\\limits', '{', '\\alpha', 'k', '\\ne', '0', '}', '{', '\\left', '{', 'y', '{', '\\vec', '\\alpha', '}', '}', '\\right', '2', '}', '}', '}', '{', '{', '\\mathbf', '{', 'V', 'a', 'r', '}', '(', 'y', ')', '}', '}']]"
35770,"[['START', '\\frac', '{', '{', '\\Sigma', '}', '{', 'G', '}', '{', '2', '}', '{', '\\overline', '{', '\\sigma', '}', '}', '{', 'G', '}', '{', '2', '}', '}', '{', '{', '\\Sigma', '}', '{', 'G', '}', '{', '2', '}', '+', '{', '\\overline', '{', '\\sigma', '}', '}', '{', 'G', '}', '{', '2', '}', '}', '\\frac', '{', '{', '\\overline', '{', '\\tau', '}', '}', '{', 'D', '}', '{', '2', '}', '}', '{', '{', '\\overline', '{', '\\tau', '}', '}', '{', 'G', '}', '{', '2', '}', '}', '{', '\\overline', '{', '\\sigma', '}', '}', '{', 'G', '}', '{', '2', '}'], ['START', '\\frac', '{', '{', '\\widehat', '{', '\\sigma', '}', '}', '{', '1', '}', '{', '2', '}', '}', '{', '{', '\\overline', '{', 'p', '}', '}', '{', '2', '}', '}', '{', '\\overline', '{', '\\tau', '}', '}', '{', 'G', '}', '{', '2', '}']]"
35777,"[['START', '\\frac', '{', 'e', '{', 'i', '{', '\\omega', '}', '{', '\\trianglet', '}', '}', '+', 'e', '{', '-', 'i', '{', '\\omega', '}', '{', '\\trianglet', '}', '}', '-', '2', '}', '{', '{', '\\trianglet', '}', '2', '}'], ['START', '+', '\\frac', '{', '\\left', '(', 'q', '+', '\\displaystyle', '{', '\\frac', '{', '1', '}', '{', '2', '}', '}', '\\right', ')', '3', '\\left', '(', 'e', '{', 'i', '{', '\\kappa', '}', '{', '\\triangler', '}', '}', '-', '1', '\\right', ')', '-', '\\left', '(', 'q', '-', '\\displaystyle', '{', '\\frac', '{', '1', '}', '{', '2', '}', '}', '\\right', ')', '3', '\\left', '(', '1', '-', 'e', '{', '-', 'i', '{', '\\kappa', '}', '{', '\\triangler', '}', '}', '\\right', ')', '}', '{', 'q', '3', '{', '\\triangler', '}', '2', '}']]"
35802,"[['START', '\\frac', '{', 'B', '2', '}', '{', '\\mu', '\\rho', '}', '\\omega', '{', '\\mathrmC', '}', '2'], ['START', '\\frac', '{', 'v', '{', '\\mathrmS', '}', '2', '}', '{', 'v', '{', '\\mathrmS', '}', '2', '+', 'v', '{', '\\mathrmA', '}', '2', '}', '\\omega', '{', '\\mathrmA', '}', '2', 'v', '{', '\\mathrmS', '}', '2'], ['START', '\\frac', '{', '\\gammap', '}', '{', '\\rho', '}']]"
35803,"[['START', '\\int', '\\frac', '{', '\\dt', '3', '\\pb', '}', '{', '(', '2', '\\pi', ')', '3', '}', '\\ldots'], ['START', '\\nu', 'F', '\\lt', '\\lan', '\\int', '\\dt', '\\xi', '\\rt', '\\ran', '\\nb', '\\mbox', '{', '}', '\\lan', '\\ldots', '\\ran', '\\nb'], ['START', '\\int', '{', '\\nb', '=', '1', '}', '\\frac', '{', '\\dt', '\\nb', '}', '{', '4', '\\pi', '}', '\\ldots']]"
35822,"[['START', '{', '\\partial', '}', '2', 'F', '{', '1', '2', '}', '+', '\\rho', '3', 'F', '{', '1', '\\rho', '}', '{', '\\nabla', '}', '0', 'F', '{', '1', '2', '}'], ['START', '{', '\\partial', '}', '\\rho', 'F', '{', '1', '2', '}', '-', '\\frac', '{', '2', '}', '{', '\\rho', '}', 'F', '{', '1', '2', '}', '\\']]"
35838,"[['START', '\\int', '{', '-', '\\epsilon', '}', '{', '\\epsilon', '}', 'f', '(', 'x', ')', 'g', 'n', '(', 'x', ')', 'd', 'x', '\\textrm', '{', 'a', 'n', 'd', '}', 's', 'n'], ['START', '\\frac', '{', '\\sqrt', '{', '\\pi', '}', '}', '{', '2', 'a', '\\frac', '{', '3', '}', '{', '2', '}', 'n', '\\frac', '{', '3', '}', '{', '2', '}', '}']]"
35852,"[['START', '\\frac', '1', '2', '\\int', 'M', '{', '\\left', '{', 'd', 'f', '}', '\\right', '}', '2', '{', '\\mathrm', '{', 'd', 'v', 'o', 'l', '}', '}', 'M'], ['START', '\\frac', '1', '2', '\\int', 'M', '{', '\\left', '{', '{', '{', '{', '\\rlap', '{', '\\sl', '}', '{', '\\partial', '}', '}', '}', '}', 'v', 'f', '}', '\\right', '}', '2', '{', '\\mathrm', '{', 'd', 'v', 'o', 'l', '}', '}', 'M', '+', '\\frac', '1', '2', '\\int', 'M', '{', '\\bigl', '\\langle', '{', 'f', '}', '{', '{', '{', '{', '\\rlap', '{', '\\sl', '}', '{', '\\partial', '}', '}', '}', '}', 'v', 'f', '}', '\\bigr', '\\rangle', '}', '{', '\\mathrm', '{', 'd', 'v', 'o', 'l', '}', '}', 'M', '+', '\\widehat', '{', '\\mathscr', '{', 'A', '}', '}', '(', 'f', ')']]"
35866,"[['START', '\\frac', '{', '\\partialW', 'x', '}', '{', '\\partialz', '}'], ['START', '\\frac', '{', 'W', 'x', '-', 'U', '}', '{', '\\delta', '}']]"
35867,"[['START', '\\sum', '{', 'r', '\\ge', '1', '}', '\\frac', '{', '1', '}', '{', 'r', '}', '\\alphaz', 'r', 'r'], ['START', '\\alpha', '\\frac', '{', 'z', '}', '{', '1', '-', 'z', '}']]"
35875,"[['START', '\\frac', '{', 'L', '{', 'd', '-', '1', '}', '}', '{', '4', 'G', '}', '\\frac', '{', '\\omega', '(', '\\vec', '{', '\\tilde', 'x', '}', '-', '\\vec', 'x', ')', '}', '{', 'O', '{', 'd', '-', '2', '}', '}', '{', '{', '\\rm', 'd', '}', '}', '{', 'd', '-', '1', '}', '\\vec', '{', '\\tilde', 'x', '}', '\\wedge', '{', '{', '\\rm', 'd', '}', '}', '{', 'd', '-', '1', '}', '\\vec', 'x', '{', '{', '\\omega', '}', '}'], ['START', '2', '{', 'd', '-', '1', '}', '(', 'd', '-', '1', ')', '\\frac', '{', 'O', 'd', '}', '{', 'O', '1', '}', '\\vec', '{', '\\tilde', 'x', '}', '-', '\\vec', 'x', '{', '2', '-', '2', 'd', '}', '\\']]"
35882,"[['START', '\\tfrac', '1', '2', 'c', '{', '{', '\\barz', '}', '}'], ['START', '2', '\\kappa', '2', 'z', '+', 'D', 'z', '\\bar', '\\kappa', '\\kappa', '-', '\\bar', '\\kappa', 'D', 'z', '\\kappa']]"
35885,"[['START', '\\int', '{', 'a', 'l', '}', '\\inftyda', 'l', 'P', '(', 'a', 'l', ')'], ['START', '\\frac', '{', '1', '}', '{', '\\sqrt', '{', '2', '\\pi', '}', '}', '\\left', '(', '\\frac', '{', 'a', '{', '\\rmNN', '}', '}', '{', '\\left', 'a', 'l', '\\right', '}', '\\right', ')', '{', '3', '2', '}']]"
35892,"[['START', '\\left', '\\Sigma', '{', 'n', '}', '\\right', '-', '\\left', 'S', '{', 'n', '+', '1', '}', '\\right'], ['START', '\\left', '(', '\\delta', 'n', '-', '1', '\\right', ')', '\\left', 'S', '{', 'n', '+', '1', '}', '\\cap', 'B', '{', 'n', '+', '1', '}', '\\right', '+', '\\left', '(', '\\epsilon', 'n', '-', '1', '\\right', ')', '\\left', 'S', '{', 'n', '+', '1', '}', '\\cap', '\\overline', '{', 'B', '}', '{', 'n', '+', '1', '}', '\\right']]"
35902,"[['START', '\\frac', '{', '1', '}', '{', '\\gamma', '}', '\\frac', '{', '\\partial', '{', '\\it', 'Z', '}', '}', '{', '\\partial', 't', '}'], ['START', '\\Gamma', '{', '\\bf', '\\nabla', '}', '2', 'Z', '+', 'h', '+', '\\eta', '(', '{', '\\bf', 'x', '}', '{', '\\it', 'Z', '}', ')']]"
35903,"[['START', '\\frac', '{', '\\hbar', '2', '}', '{', 'm', '*', 'a', '}'], ['START', '\\frac', '{', 'C', '}', '{', '2', '}', '\\frac', '{', 'e', '2', '}', '{', '\\varepsilon', '}']]"
35921,"[['START', '\\nabla', '{', '\\bf', '\\Pi', '}', '-', '\\frac', '{', '\\eta', '}', '{', 'c', '}', '\\frac', '{', '\\partial', '{', '\\bf', 'B', '}', '}', '{', '\\partial', 't', '}'], ['START', '\\frac', '{', '\\nabla', '\\eta', '}', '{', '\\eta', '}', '{', '\\bf', '\\Pi', '}']]"
35927,"[['START', '+', '\\frac', '{', '1', '}', '{', '2', '}', 'c', '3', '(', 'V', ')', 'N', '{', '{', '\\bf', '{', '\\overline', '}', '{', '5', '}', '}', '}', '\\'], ['START', '+', '\\frac', '{', '1', '}', '{', '2', '}', 'c', '3', '(', '{', '\\Lambda', '}', '2', 'V', ')', '\\'], ['START', '+', '\\frac', '{', '1', '}', '{', '2', '}', '(', 'n', '-', '4', ')', 'c', '3', '(', 'V', ')', '\\mbox', '{', 'f', 'o', 'r', '}', 'n']]"
35930,"[['START', '\\int', '{', 'X', '1', '}', '\\int', '{', '\\R', '2', '}', '\\chi', '{', '\\fC', '}', '(', '\\vecxM', ')', 'd', '\\vecx', 'd', '\\mu', '1', '(', 'M', ')'], ['START', '\\int', '{', '\\R', '2', '}', '\\chi', '{', '\\fC', '}', '(', '\\vecx', ')', 'd', '\\vecx']]"
35934,"[['START', '\\left', 'A', '{', '\\mathbf', '{', 'k', '}', '1', '}', '\\right', '{', '2', '}', '+', '\\left', 'A', '{', '\\mathbf', '{', 'k', '}', '2', '}', '\\right', '{', '2', '}'], ['STARTD', '{', '2', '}', '\\left', '\\left', '(', '2', 'm', '-', '1', '\\right', ')', 'l', '{', 'm', '-', '1', 'm', '}', '\\right', '{', '2', '}', '\\frac', '{', '\\hbar', '}', '{', '4', '\\rho', 'V', '}', '\\frac', '{', 'k', '{', 'z', '}', '{', '2', '}', '}', '{', '\\omega', '{', '\\mathbf', '{', 'k', '}', '}', '}']]"
35989,"[['START', '\\Delta', '2', 'N', '(', '-', '2', '+', '\\varepsilon', '\\lambda', ')', '-', '4'], ['START', '\\frac', '{', '1', '}', '{', '1', '6', '\\pi', '4', '{', 'n', '-', '1', '}', '}', '\\frac', '{', '1', '}', '{', '4', '\\pi', '2', 'n', '}', '\\big', '(', 'P', '-', 'n', '(', '\\lambda', ')', '+', 'O', '\\big', '(', 'n', '3', '\\frac', '{', 'M', '2', '}', '{', 'N', '}', '\\big', ')', '\\big', ')', 'Q', '-', 'n', '(', '\\lambda', ')', '+', 'O', '\\big', '(', '\\frac', '{', 'M', '2', '}', '{', 'N', '}', '\\big', ')', '+', 'O', '\\big', '(', '\\frac', '{', '1', '}', '{', 'M', '}', '\\big', ')']]"
35995,"[['START', '\\left', '\\frac', '{', '\\delta', '}', '{', '\\deltah', 's', '}', '\\left', 'p', 'k', '(', 't', ')', '\\right', 'h', '{', '\\rho', '}', '\\right', '{', 'h', '=', '0', '}'], ['START', '-', '\\frac', '{', 'E', '}', '{', '2', 'T', 'j', '}', '\\left', 'p', '{', 'j', '}', '(', 's', ')', 'p', '{', 'k', '}', '(', 't', ')', '\\right', '{', '\\rho', '}', '-', '\\frac', '{', 'E', '}', '{', '2', 'D', '}', '\\frac', '{', '\\textrm', '{', 'd', '}', '}', '{', '{', '\\textrm', '{', 'd', '}', '}', 's', '}', '\\left', 'p', '{', 'j', '}', '(', 's', ')', 'p', '{', 'k', '}', '(', 't', ')', '\\right', '{', '\\rho', '}', '-', '\\frac', '{', 'E', '}', '{', '2', 'D', '}', '\\left', '\\frac', '{', '\\partial', 'U', '}', '{', '\\partial', 'q', '{', 'j', '}', '}', '(', 'q', '(', 's', ')', ')', 'p', '{', 'k', '}', '(', 't', ')', '\\right', '{', '\\rho', '}']]"
36008,"[['START', '\\tau', '{', 'F', '}', '{', '\\tilde', '{', 'R', '}', '}', '2', '\\int', '{', '-', 'T', '2', '}', '{', 'T', '2', '}', 'd', '\\tau', '\\intd', '\\sigma', '\\frac', '{', '1', '}', '{', '\\sigma', '2', '}', '\\sqrt', '{', '1', '+', 'X', '2', '}'], ['START', '\\tau', 'F', '{', '\\tilde', '{', 'R', '}', '}', '2', 'T', '\\int', '\\epsilon', '\\inftyd', '\\sigma', '\\frac', '{', '1', '}', '{', '\\sigma', '2', '}'], ['START', '\\tau', 'F', 'T', '{', '\\tilde', '{', 'R', '}', '}', '2', '\\frac', '{', '1', '}', '{', '\\epsilon', '}', '\\']]"
36014,"[['START', '\\frac', '{', '\\beta', '{', '\\frac', '{', '1', '}', '{', '2', '}', 'N', '(', 'N', '+', '1', ')', '}', '}', '{', '(', '\\frac', '{', '1', '}', '{', '2', '}', 'N', '(', 'N', '+', '1', ')', ')', '}'], ['START', '(', '8', '\\mathrm', '{', 'i', '}', ')', '{', '\\frac', '{', '1', '}', '{', '2', '}', 'N', '(', 'N', '+', '1', ')', '}', '2', '{', '\\frac', '{', '1', '}', '{', '2', '}', 'N', '(', 'N', '-', '1', ')', '}', '\\prod', '\\nolimits', '{', 'i', '\\le', 'j', '}', 'd', 'Z', '{', 'i', 'j', '}', '\\wedge', 'd', '\\bar', '{', 'Z', '}', '{', 'i', 'j', '}', '\\']]"
36039,"[['START', '(', '-', '1', ')', '{', 'k', '+', '1', '}', 'e', '{', '\\gamma', '{', 'p', 'k', '}', '\\varepsilon', 'p', '}', '\\frac', '{', 'X', '{', '\\varkappa', '+', '1', 'n', '}', '{', '1', 'k', '-', '1', '}', '}', '{', 'X', '{', '\\varkappa', 'n', '}', '{', '1', 'k', '}', '}', '\\left', '(', 'x', '{', '\\varkappaj', '}', '-', 'X', '{', '\\varkappa', '\\varkappa', '}', '{', '1', 'k', '-', '1', '}', '(', 'X', '{', '\\varkappa', '+', '1', 'n', '}', '{', '1', 'k', '-', '1', '}', ')', '{', '-', '1', '}', 'X', '{', '\\varkappa', '+', '1', 'n', '}', '{', 'j', 'j', '}', '\\right', ')'], ['START', '\\frac', '{', 'e', '{', '\\gamma', '{', 'p', 'k', '}', '\\varepsilon', 'p', '}', '}', '{', 'X', '{', '\\varkappa', 'n', '}', '{', '1', 'k', '}', '}', '\\arraycolsep']]"
36048,"[['START', '\\frac', '{', '\\alpha', '}', '{', '{', '\\mathcal', '{', 'T', '}', '}', '\\text', '{', 'i', '}', '}', '\\int', '{', '0', '}', '{', '{', '\\mathcal', '{', 'T', '}', '}', '{', '\\text', '{', 'i', '}', '}', '}', '\\int', '{', '1', '}', '\\infty', '\\frac', '{', '{', '\\mathbf', '{', '1', '}', '}', '{', 'D', '\\text', '{', 'o', '}', '}', '(', 'z', '-', '{', '\\varphi', '}', '\\text', '{', 'i', '}', '1', '(', 's', ')', ')', '}', '{', 'z', '-', '{', '\\varphi', '}', '\\text', '{', 'i', '}', '1', '(', 's', ')', '{', '1', '+', '\\alpha', '}', '}', 'd', 'z', 'd', 's', '\\text', '{', 'a', 'n', 'd', '}', 'Q', '\\text', '{', 'o', '}'], ['START', '\\frac', '{', '\\alpha', '}', '{', '{', '\\mathcal', '{', 'T', '}', '}', '\\text', '{', 'o', '}', '}', '\\int', '{', '0', '}', '{', '{', '\\mathcal', '{', 'T', '}', '}', '\\text', '{', 'o', '}', '}', '\\int', '1', '\\infty', '\\frac', '{', '{', '\\mathbf', '{', '1', '}', '}', '{', 'D', '\\text', '{', 'i', '}', '}', '(', 'z', '-', '{', '\\varphi', '}', '\\text', '{', 'o', '}', '1', '(', 's', ')', ')', '}', '{', 'z', '-', '{', '\\varphi', '}', '\\text', '{', 'o', '}', '1', '(', 's', ')', '{', '1', '+', '\\alpha', '}', '}', 'd', 'z', 'd', 's']]"
36063,"[['START', '\\begin', '{', 's', 'p', 'l', 'i', 't', '}', '\\rho', 'T', '\\frac', '{', '\\mathrm', '{', 'd', '}', 's', '}', '{', '\\mathrm', '{', 'd', '}', 't', '}'], ['START', '-', '\\nabla', '\\cdot', '\\boldsymbol', '{', 'J', '}', '\\mathrm', '{', 'n', 'e', 'm', '}', '-', '\\mathsf', '{', '\\Pi', '}', '\\colon', '\\left', '(', '\\nabla', '\\boldsymbol', '{', 'v', '}', '\\right', ')', '\\mathsf', '{', 'T', '}', '\\n', '+', '\\sum', 'k', '\\mu', 'k', '\\nabla', '\\cdot', '\\boldsymbol', '{', 'J', '}', 'k', '-', '\\boldsymbol', '{', 'h', '}', '\\cdot', '\\frac', '{', '\\mathrm', '{', 'd', '}', '\\boldsymbol', '{', 'n', '}', '}', '{', '\\mathrm', '{', 'd', '}', 't', '}', '\\end', '{', 's', 'p', 'l', 'i', 't', '}']]"
36094,"[['START', '-', '\\frac', '{', '\\gamma', '}', '{', '3', '}', 'X', '1', 'X', '2', 'X', '7'], ['START', '\\frac', '{', '\\gamma', '}', '{', '3', '}', 'X', '2', '\\eqno', '(', '3', '3', '6', ')']]"
36098,"[['START', 'A', '\\bar', '{', 'c', '}', '+', '\\omega', '+', '\\bar', '{', 'c', '}', '+', '\\omega'], ['START', '{', '\\overline', '}', '{', 'A', '\\bar', '{', 'c', '}', '+', '\\omega', '}', '+', '\\bar', '{', 'c', '}', '+', '\\theta'], ['START', 'B', '*', '+', '\\theta']]"
36104,"[['START', '\\frac', '{', '1', '}', '{', '\\kappa', '}', '{', '\\mathrm', '{', 'E', '}', '}', '{', '\\textup', '{', 'R', '}', 'a', '}'], ['START', '\\frac', '{', '(', '{', '{', '\\boldsymboln', '}', '}', '\\centerdot', '{', '{', '\\boldsymbol', '\\beta', '}', '}', '-', '1', ')', '{', '{', '\\boldsymbola', '}', '}', 'a', '}', '{', '{', '\\boldsymbolr', '}', '{', 'c', '}', '(', '{', '{', '\\boldsymboln', '}', '}', '\\centerdot', '{', '{', '\\boldsymbol', '\\beta', '}', '}', '-', '1', ')', '3', '}', '+', '\\frac', '{', '(', '{', '{', '\\boldsymboln', '}', '}', 'a', '-', '\\beta', 'a', ')', '(', '{', '{', '\\boldsymbola', '}', '}', '\\centerdot', '{', '{', '\\boldsymboln', '}', '}', ')', '}', '{', '{', '\\boldsymbolr', '}', '{', 'c', '}', '(', '{', '{', '\\boldsymboln', '}', '}', '\\centerdot', '{', '{', '\\boldsymbol', '\\beta', '}', '}', '-', '1', ')', '3', '}']]"
36109,"[['START', '-', '{', '\\left', '{', '0', '}', '\\right', '\\rangle', '\\left', '\\langle', '{', '0', '}', '\\right', '}', '+', '{', '\\left', '{', '1', '}', '\\right', '\\rangle', '\\left', '\\langle', '{', '1', '}', '\\right', '}', '\\hat', '{', 'I', '}', '\\sigma'], ['START', '{', '\\left', '{', '0', '}', '\\right', '\\rangle', '\\left', '\\langle', '{', '0', '}', '\\right', '}', '+', '{', '\\left', '{', '1', '}', '\\right', '\\rangle', '\\left', '\\langle', '{', '1', '}', '\\right', '}']]"
36113,"[['START', '\\int', '\\bar', 'Y', '{', 'A', 'B', '}', '{', '\\ell', 'm', '}', 'Y', '{', 'A', 'B', '}', '{', '\\ell', 'm', '}', 'd', '\\Omega'], ['START', '\\tfrac', '{', '1', '}', '{', '2', '}', '(', '\\ell', '-', '1', ')', '\\ell', '(', '\\ell', '+', '1', ')', '(', '\\ell', '+', '2', ')', '\\delta', '{', '\\ell', '\\ell', '}', '\\delta', '{', 'm', 'm', '}'], ['START', '\\int', '\\bar', 'X', '{', 'A', 'B', '}', '{', '\\ell', 'm', '}', 'X', '{', 'A', 'B', '}', '{', '\\ell', 'm', '}', 'd', '\\Omega']]"
36116,"[['START', '2', 'C', '{', '\\varepsilon', '}', '\\int', '{', '\\mathbb', '{', 'R', '}', '}', '\\vert', '{', 'u', '{', '{', '{', '\\varepsilon', '}', '\\beta', '}', '}', '}', '{', '\\partial', 'x', '}', '{', 'u', '{', '{', '{', '\\varepsilon', '}', '\\beta', '}', '}', '}', '\\vert', '{', '\\partial', 't', '}', '{', 'u', '{', '{', '{', '\\varepsilon', '}', '\\beta', '}', '}', '}', 'd', 'x'], ['START', '{', '\\varepsilon', '}', '\\int', '{', '\\mathbb', '{', 'R', '}', '}', '\\left', '\\vert', '{', 'u', '{', '{', '{', '\\varepsilon', '}', '\\beta', '}', '}', '}', '{', '\\partial', 'x', '}', '{', 'u', '{', '{', '{', '\\varepsilon', '}', '\\beta', '}', '}', '}', '\\right', '\\vert', '\\left', '\\vert', '2', 'C', '{', '\\partial', 't', '}', '{', 'u', '{', '{', '{', '\\varepsilon', '}', '\\beta', '}', '}', '}', '\\right', '\\vertdx']]"
36142,"[['START', '\\Delta', '\\leq', '\\Delta', '\\leq', '\\frac', '{', '(', 'p', '+', '1', ')', '\\alpha', '}', '{', '2', '}', '\\frac', '{', '\\alpha', '(', '\\alpha', '-', '1', ')', '}', '{', '(', 'p', '+', '1', ')', '2', '}'], ['START', '-', '\\frac', '{', '\\alpha', '(', '1', '-', '\\alpha', ')', '}', '{', '2', '}', '(', 'p', '+', '1', ')', '{', '\\alpha', '-', '1', '}', '\\leq', '-', '\\frac', '{', '\\alpha', '(', '1', '-', '\\alpha', ')', '}', '{', '2', '}', 'n', '{', '\\alpha', '-', '2', '}']]"
36148,"[['START', '-', '\\nu', '\\mathrm', '{', 'k', '}', '{', '\\mathrm', '{', 'i', '}', '}', 'V', '\\mathrm', '{', 'A', '}', '\\int', '\\mathbf', '{', 'v', '}', '\\mathbf', '{', 'Q', '}', '(', '\\tau', ')', 'Q', '2', '\\mathrm', '{', 'e', '}', '{', '{', '\\mathrm', '{', 'i', '}', '}', '\\mathbf', '{', 'Q', '}', '\\cdot', '\\mathbf', '{', 'X', '}', '}', '\\frac', '{', '\\mathrm', '{', 'd', '}', '3', '{', 'Q', '}', '}', '{', '(', '2', '\\pi', ')', '3', '}'], ['START', '-', '\\frac', '{', '{', '\\mathrm', '{', 'i', '}', '}', 'V', '\\mathrm', '{', 'A', '}', '}', '{', '\\Lambda', '}', '\\nu', '\\mathrm', '{', 'k', '}', '\\int', '\\mathbf', '{', 'v', '}', '\\mathbf', '{', 'Q', '}', '(', '\\tau', ')', 'Q', '2', '\\mathrm', '{', 'e', '}', '{', '{', '\\mathrm', '{', 'i', '}', '}', '\\mathbf', '{', 'Q', '}', '\\cdot', '\\mathbf', '{', 'X', '}', '}', '\\frac', '{', '\\mathrm', '{', 'd', '}', '3', '{', 'Q', '}', '}', '{', '(', '2', '\\pi', ')', '3', '}'], ['START', '-', '{', '\\mathrm', '{', 'i', '}', '}', 'A', 'V', '\\mathrm', '{', 'A', '}', '\\nu', '\\mathrm', '{', 'k', '}', '\\intQ', '2', '\\mathbf', '{', 'v', '}', '\\mathbf', '{', 'Q', '}', '(', '\\tau', ')', '\\mathrm', '{', 'e', '}', '{', '{', '\\mathrm', '{', 'i', '}', '}', '\\mathbf', '{', 'Q', '}', '\\cdot', '\\mathbf', '{', 'X', '}', '}', '\\frac', '{', '\\mathrm', '{', 'd', '}', '3', '{', 'Q', '}', '}', '{', '(', '2', '\\pi', ')', '3', '}', '\\']]"
36169,"[['START', '\\pm', '\\sqrt', '{', '-', '\\tilde', '{', '\\tau', '}', '}'], ['START', '{', '1', '\\over', '3', '}', '\\sqrt', '{', '1', '-', '2', '7', '\\sigma', '}']]"
36177,"[['START', '-', '\\frac', '{', 'd', '2', '}', '{', 'd', '\\psi', '2', '}', '+', '2', '\\cot', '(', '\\psi', ')', '\\frac', '{', 'd', '}', '{', 'd', '\\psi', '}', '\\sigma', '(', '\\psi', ')', '+', '2', '\\mu', '\\sigma', '(', '\\psi', ')'], ['START', '0', '\\psi', '\\in', '0', '\\frac', '{', '\\pi', '}', '{', '2', '}']]"
36182,"[['START', '\\int', 'B', 'f', 'd', '\\mu', '{', 'P', '}'], ['START', '\\int', 'F', '\\left', '(', '\\int', 'B', 'f', 'd', '\\mu', '{', 'y', '+', 'F', '\\perp', '}', '\\right', ')', 'd', '\\mu', '{', 'P', '\\cap', 'F', '}', '(', 'y', ')']]"
36199,"[['START', '\\frac', '{', '1', '}', '{', '\\varepsilon', '{', '(', 'm', '+', '1', ')', 'k', '+', 'i', 'm', '}', '{', '(', 'n', '+', '1', ')', '}', '-', '\\varepsilon', '{', '(', 'm', '+', '1', ')', 'k', '+', 'i', 'm', '}', '{', '(', 'n', ')', '}', '}'], ['START', '\\frac', '{', 'F', 'n', '{', '(', 'm', '+', '1', ')', 'k', '+', 'i', '}', 'F', '{', 'n', '+', '1', '}', '{', '(', 'm', '+', '1', ')', 'k', '+', 'i', '}', '}', '{', 'F', 'n', '{', '(', 'm', '+', '1', ')', 'k', '+', 'i', '+', '1', '}', 'F', '{', 'n', '+', '1', '}', '{', '(', 'm', '+', '1', ')', 'k', '+', 'i', '-', '1', '}', '}']]"
36207,"[['START', '\\frac', '{', '1', '}', '{', '\\sqrt', '{', '2', '}', '}', '(', 'Q', '{', '\\alpha', '\\sigma', '}', '+', 'C', '{', '\\alpha', '\\beta', '}', '\\tilde', '{', 'Q', '}', '{', '\\sigma', '\\beta', '}', ')', 'D', '{', '\\alpha', '\\sigma', '}'], ['START', '\\frac', '{', '1', '}', '{', '\\sqrt', '{', '2', '}', '}', '(', 'Q', '{', '\\alpha', '\\sigma', '}', '-', 'C', '{', '\\alpha', '\\beta', '}', '\\tilde', '{', 'Q', '}', '{', '\\sigma', '\\beta', '}', ')']]"
